step_time,reward,total_stopped,total_wait_time
3465.0,-0.45000000000000284,7,2545.0
3470.0,-0.629999999999999,7,2580.0
3475.0,-0.629999999999999,6,1733.0
3480.0,8.27,4,1754.0
3485.0,8.27,7,1786.0
3490.0,-0.5399999999999991,7,1821.0
3495.0,-0.5399999999999991,6,1834.0
3500.0,-0.3999999999999986,6,1864.0
3505.0,-0.3999999999999986,3,1083.0
3510.0,7.5699999999999985,5,1104.0
3515.0,-0.41000000000000014,5,1129.0
3520.0,-0.41000000000000014,5,1154.0
3525.0,-0.4499999999999993,5,1179.0
3530.0,-0.4499999999999993,3,391.0
3535.0,7.719999999999999,3,406.0
3540.0,7.719999999999999,4,426.0
3545.0,-0.3299999999999996,4,446.0
3550.0,-0.3299999999999996,4,466.0
3555.0,-0.3600000000000003,3,485.0
3560.0,0.8200000000000003,3,387.0
3565.0,-0.15000000000000036,3,402.0
3570.0,-0.16999999999999993,4,420.0
3575.0,-0.20000000000000018,4,440.0
3580.0,-0.1999999999999993,4,460.0
3585.0,-0.20000000000000018,4,480.0
3590.0,-0.20000000000000018,4,500.0
3595.0,-0.20000000000000018,4,520.0
3600.0,-0.20000000000000018,4,540.0
3605.0,-0.1999999999999993,4,560.0
3610.0,-0.20000000000000018,4,580.0
3615.0,-0.20000000000000018,4,600.0
3620.0,-0.20000000000000018,4,620.0
3625.0,-0.20000000000000018,4,640.0
3630.0,-0.1999999999999993,4,660.0
3635.0,-0.20000000000000018,4,680.0
3640.0,-0.20000000000000018,4,700.0
3645.0,-0.20000000000000018,4,720.0
3650.0,-0.20000000000000018,4,740.0
3655.0,-0.20000000000000018,4,760.0
3660.0,-0.35999999999999943,4,780.0
3665.0,-0.35999999999999943,1,309.0
3670.0,4.609999999999999,2,315.0
3675.0,4.609999999999999,2,325.0
3680.0,-0.16000000000000014,2,335.0
3685.0,-0.10000000000000009,2,345.0
3690.0,-0.10000000000000009,2,355.0
3695.0,-0.09999999999999964,2,365.0
3700.0,-0.10000000000000009,3,376.0
3705.0,-0.1200000000000001,3,391.0
3710.0,-0.1499999999999999,3,406.0
3715.0,-0.1499999999999999,3,421.0
3720.0,-0.15000000000000036,3,436.0
3725.0,-0.14999999999999947,3,451.0
3730.0,-0.15000000000000036,3,466.0
3735.0,-0.15000000000000036,3,481.0
3740.0,-0.14999999999999947,3,496.0
3745.0,-0.15000000000000036,3,511.0
3750.0,-0.14999999999999947,3,526.0
3755.0,-0.15000000000000036,3,541.0
3760.0,-0.15000000000000036,3,556.0
3765.0,-0.14999999999999947,3,571.0
3770.0,-0.15000000000000036,3,586.0
3775.0,-0.14999999999999947,3,601.0
3780.0,-0.15000000000000036,3,616.0
3785.0,-0.15000000000000036,3,631.0
3790.0,-0.14999999999999947,3,646.0
3795.0,-0.15000000000000036,3,661.0
3800.0,-0.14999999999999947,3,676.0
3805.0,-0.15000000000000036,3,691.0
3810.0,-0.15000000000000036,2,354.0
3815.0,3.25,2,364.0
3820.0,-0.10000000000000009,2,374.0
3825.0,-0.10000000000000009,2,384.0
3830.0,-0.09999999999999964,2,394.0
3835.0,-0.10000000000000009,2,404.0
3840.0,-0.10000000000000009,2,414.0
3845.0,-0.09999999999999964,2,424.0
3850.0,-0.10000000000000053,2,434.0
3855.0,-0.09999999999999964,2,444.0
3860.0,-0.10000000000000053,2,454.0
3865.0,-0.09999999999999964,0,462.0
3870.0,4.54,0,0.0
3875.0,4.54,0,0.0
3880.0,0.0,0,0.0
3885.0,0.0,0,0.0
3890.0,0.0,0,0.0
3895.0,0.0,0,0.0
3900.0,0.0,0,0.0
3905.0,0.0,0,0.0
3910.0,0.0,0,0.0
3915.0,0.0,0,0.0
3920.0,0.0,0,0.0
3925.0,0.0,0,0.0
3930.0,0.0,0,0.0
3935.0,0.0,0,0.0
3940.0,0.0,0,0.0
3945.0,0.0,0,0.0
3950.0,0.0,0,0.0
3955.0,0.0,0,0.0
3960.0,0.0,0,0.0
3965.0,0.0,0,0.0
3970.0,0.0,0,0.0
3975.0,0.0,0,0.0
3980.0,0.0,0,0.0
3985.0,0.0,0,0.0
3990.0,0.0,0,0.0
3995.0,0.0,0,0.0
4000.0,0.0,0,0.0
4005.0,0.0,0,0.0
4010.0,0.0,0,0.0
4015.0,0.0,0,0.0
4020.0,0.0,1,5.0
4025.0,-0.06,1,10.0
4030.0,-0.06,1,15.0
4035.0,-0.09,1,20.0
4040.0,-0.09,1,25.0
4045.0,-0.09,1,30.0
4050.0,-0.09000000000000002,1,35.0
4055.0,-0.09000000000000002,1,40.0
4060.0,-0.08999999999999997,1,45.0
4065.0,-0.08999999999999997,1,50.0
4070.0,-0.09000000000000002,1,55.0
4075.0,-0.09000000000000002,1,60.0
4080.0,-0.08999999999999997,1,65.0
4085.0,-0.08999999999999997,1,70.0
4090.0,-0.08999999999999997,1,75.0
4095.0,-0.09000000000000008,1,80.0
4100.0,-0.09000000000000008,1,85.0
4105.0,-0.08999999999999997,1,90.0
4110.0,-0.08999999999999997,1,95.0
4115.0,-0.08999999999999997,1,100.0
4120.0,-0.08999999999999997,1,105.0
4125.0,-0.09000000000000008,1,110.0
4130.0,-0.08999999999999986,1,115.0
4135.0,-0.08999999999999986,1,120.0
4140.0,-0.09000000000000008,1,125.0
4145.0,-0.09000000000000008,1,130.0
4150.0,-0.09000000000000008,1,135.0
4155.0,-0.09000000000000008,1,140.0
4160.0,-0.08999999999999986,1,145.0
4165.0,-0.08999999999999986,1,150.0
4170.0,-0.09000000000000008,1,155.0
4175.0,-0.09000000000000008,1,160.0
4180.0,-0.09000000000000008,1,165.0
4185.0,-0.08999999999999986,1,170.0
4190.0,-0.08999999999999986,1,175.0
4195.0,-0.09000000000000008,1,180.0
4200.0,-0.09000000000000008,1,185.0
4205.0,-0.09000000000000008,1,190.0
4210.0,-0.04999999999999982,1,195.0
4215.0,-0.04999999999999982,1,200.0
4220.0,-0.09000000000000008,1,205.0
4225.0,-0.08999999999999986,1,210.0
4230.0,-0.08999999999999986,2,216.0
4235.0,-0.13000000000000034,2,226.0
4240.0,-0.13000000000000034,1,225.0
4245.0,-0.04999999999999982,1,230.0
4250.0,-0.04999999999999982,1,235.0
4255.0,-0.08999999999999986,1,240.0
4260.0,-0.08999999999999986,1,245.0
4265.0,-0.0900000000000003,1,250.0
4270.0,-0.08999999999999986,1,255.0
4275.0,-0.08999999999999986,1,260.0
4280.0,-0.08999999999999986,1,265.0
4285.0,-0.08999999999999986,1,270.0
4290.0,-0.0900000000000003,1,275.0
4295.0,-0.04999999999999982,1,280.0
4300.0,-0.04999999999999982,1,285.0
4305.0,-0.04999999999999982,1,290.0
4310.0,-0.0900000000000003,1,295.0
4315.0,-0.0900000000000003,1,300.0
4320.0,-0.08999999999999986,1,305.0
4325.0,-0.08999999999999986,1,310.0
4330.0,-0.08999999999999986,1,315.0
4335.0,-0.0900000000000003,1,320.0
4340.0,-0.0900000000000003,1,325.0
4345.0,-0.08999999999999986,1,330.0
4350.0,-0.08999999999999986,1,335.0
4355.0,-0.08999999999999986,1,340.0
4360.0,-0.08999999999999986,1,345.0
4365.0,-0.0900000000000003,1,350.0
4370.0,-0.08999999999999986,1,355.0
4375.0,-0.08999999999999986,2,362.0
4380.0,-0.14000000000000012,2,372.0
4385.0,-0.09999999999999964,2,382.0
4390.0,-0.10000000000000009,2,392.0
4395.0,-0.10000000000000009,2,402.0
4400.0,-0.10000000000000009,2,412.0
4405.0,-0.09999999999999964,2,422.0
4410.0,-0.09999999999999964,0,0.0
4415.0,4.18,0,0.0
4420.0,4.18,0,0.0
4425.0,0.0,0,0.0
4430.0,0.0,0,0.0
4435.0,0.0,0,0.0
4440.0,0.0,0,0.0
4445.0,0.0,0,0.0
4450.0,0.0,0,0.0
4455.0,0.0,0,0.0
4460.0,0.0,0,0.0
4465.0,0.0,0,0.0
4470.0,0.0,0,0.0
4475.0,0.0,0,0.0
4480.0,0.0,0,0.0
4485.0,0.0,0,0.0
4490.0,0.0,0,0.0
4495.0,0.0,0,0.0
4500.0,0.0,0,0.0
4505.0,0.0,0,0.0
4510.0,0.0,0,0.0
4515.0,0.0,0,0.0
4520.0,0.0,0,0.0
4525.0,0.0,0,0.0
4530.0,0.0,0,0.0
4535.0,0.0,0,0.0
4540.0,0.0,0,0.0
4545.0,0.0,0,0.0
4550.0,0.0,0,0.0
4555.0,0.0,0,0.0
4560.0,0.0,0,0.0
4565.0,0.0,0,0.0
4570.0,0.0,0,0.0
4575.0,0.0,0,0.0
4580.0,0.0,0,0.0
4585.0,0.0,0,0.0
4590.0,0.0,0,0.0
4595.0,0.0,0,0.0
4600.0,0.0,0,0.0
4605.0,0.0,0,0.0
4610.0,0.0,0,0.0
4615.0,0.0,0,0.0
4620.0,0.0,0,0.0
4625.0,0.0,0,0.0
4630.0,0.0,0,0.0
4635.0,0.0,0,0.0
4640.0,0.0,0,0.0
4645.0,0.0,0,0.0
4650.0,0.0,0,0.0
4655.0,0.0,0,0.0
4660.0,0.0,0,0.0
4665.0,0.0,0,0.0
4670.0,0.0,0,0.0
4675.0,0.0,0,0.0
4680.0,0.0,0,0.0
4685.0,0.0,0,0.0
4690.0,0.0,0,0.0
4695.0,0.0,0,0.0
4700.0,0.0,0,0.0
4705.0,0.0,0,0.0
4710.0,0.0,0,0.0
4715.0,0.0,0,0.0
4720.0,0.0,0,0.0
4725.0,0.0,0,0.0
4730.0,0.0,0,0.0
4735.0,0.0,0,0.0
4740.0,0.0,0,0.0
4745.0,0.0,0,0.0
4750.0,0.0,0,0.0
4755.0,0.0,0,0.0
4760.0,0.0,0,0.0
4765.0,0.0,0,0.0
4770.0,0.0,0,0.0
4775.0,0.0,0,0.0
4780.0,0.0,0,0.0
4785.0,0.0,0,0.0
4790.0,0.0,0,0.0
4795.0,0.0,0,0.0
4800.0,0.0,0,0.0
4805.0,0.0,0,0.0
4810.0,0.0,0,0.0
4815.0,0.0,0,0.0
4820.0,0.0,0,0.0
4825.0,0.0,0,0.0
4830.0,0.0,0,0.0
4835.0,0.0,0,0.0
4840.0,0.0,0,0.0
4845.0,0.0,0,0.0
4850.0,0.0,0,0.0
4855.0,0.0,0,0.0
4860.0,0.0,0,0.0
4865.0,0.0,0,0.0
4870.0,0.0,0,0.0
4875.0,0.0,0,0.0
4880.0,0.0,0,0.0
4885.0,0.0,0,0.0
4890.0,0.0,0,0.0
4895.0,0.0,0,0.0
4900.0,0.0,0,0.0
4905.0,0.0,0,0.0
4910.0,0.0,0,0.0
4915.0,0.0,0,0.0
4920.0,0.0,0,0.0
4925.0,0.0,0,0.0
4930.0,0.0,0,0.0
4935.0,0.0,0,0.0
4940.0,0.0,0,0.0
4945.0,0.0,0,0.0
4950.0,0.0,0,0.0
4955.0,0.0,0,0.0
4960.0,0.0,0,0.0
4965.0,0.0,0,0.0
4970.0,0.0,0,0.0
4975.0,0.0,0,0.0
4980.0,0.0,0,0.0
4985.0,0.0,0,0.0
4990.0,0.0,0,0.0
4995.0,0.0,0,0.0
5000.0,0.0,0,0.0
5005.0,0.0,0,0.0
5010.0,0.0,0,0.0
5015.0,0.0,0,0.0
5020.0,0.0,0,0.0
5025.0,0.0,0,0.0
5030.0,0.0,0,0.0
5035.0,0.0,0,0.0
5040.0,0.0,0,0.0
5045.0,0.0,0,0.0
5050.0,0.0,0,0.0
5055.0,0.0,0,0.0
5060.0,0.0,0,0.0
5065.0,0.0,0,0.0
5070.0,0.0,0,0.0
5075.0,0.0,0,0.0
5080.0,0.0,0,0.0
5085.0,0.0,0,0.0
5090.0,0.0,0,0.0
5095.0,0.0,0,0.0
5100.0,0.0,0,0.0
5105.0,0.0,0,0.0
5110.0,0.0,0,0.0
5115.0,0.0,0,0.0
5120.0,0.0,0,0.0
5125.0,0.0,0,0.0
5130.0,0.0,0,0.0
5135.0,0.0,0,0.0
5140.0,0.0,0,0.0
5145.0,0.0,0,0.0
5150.0,0.0,0,0.0
5155.0,0.0,0,0.0
5160.0,0.0,0,0.0
5165.0,0.0,0,0.0
5170.0,0.0,0,0.0
5175.0,0.0,0,0.0
5180.0,0.0,0,0.0
5185.0,0.0,0,0.0
5190.0,0.0,0,0.0
5195.0,0.0,0,0.0
5200.0,0.0,0,0.0
5205.0,0.0,0,0.0
5210.0,0.0,0,0.0
5215.0,0.0,0,0.0
5220.0,0.0,0,0.0
5225.0,0.0,0,0.0
5230.0,0.0,0,0.0
5235.0,0.0,0,0.0
5240.0,0.0,0,0.0
5245.0,0.0,0,0.0
5250.0,0.0,0,0.0
5255.0,0.0,0,0.0
5260.0,0.0,0,0.0
5265.0,0.0,0,0.0
5270.0,0.0,0,0.0
5275.0,0.0,0,0.0
5280.0,0.0,0,0.0
5285.0,0.0,0,0.0
5290.0,0.0,0,0.0
5295.0,0.0,0,0.0
5300.0,0.0,0,0.0
5305.0,0.0,0,0.0
5310.0,0.0,0,0.0
5315.0,0.0,0,0.0
5320.0,0.0,0,0.0
5325.0,0.0,0,0.0
5330.0,0.0,0,0.0
5335.0,0.0,0,0.0
5340.0,0.0,0,0.0
5345.0,0.0,0,0.0
5350.0,0.0,0,0.0
5355.0,0.0,0,0.0
5360.0,0.0,0,0.0
5365.0,0.0,0,0.0
5370.0,0.0,0,0.0
5375.0,0.0,0,0.0
5380.0,0.0,0,0.0
5385.0,0.0,0,0.0
5390.0,0.0,0,0.0
5395.0,0.0,0,0.0
5400.0,0.0,0,0.0
